week,nb_sold,revenue,sales_method
2,10,97.82,1
2,10,102.86,1
2,10,98.77,1
1,9,86.53,1
2,10,100.49,1
2,10,153.53,2
3,10,96.76844827586208,1
1,9,94.47,1
4,12,185.2,2
2,9,44.41,0
4,10,103.97,1
1,8,82.3,1
3,8,39.69,0
5,10,51.66,0
1,8,96.87888059701493,1
3,9,89.77,1
5,11,47.64747899159664,0
3,9,87.45,1
3,8,41.41,0
2,10,102.57,1
5,12,184.88,2
6,13,65.67,0
2,10,100.42,1
3,8,42.23,0
5,11,105.53,1
1,7,34.73,0
2,10,95.99,1
1,9,85.68,1
1,9,88.19,1
5,12,182.62503816793887,2
2,10,101.58,1
6,13,65.7,0
1,9,97.34807339449542,1
2,10,96.69,1
6,13,126.21,1
4,11,111.36,1
4,12,117.95,1
3,9,91.92,1
4,10,50.67,0
3,9,93.78,1
1,9,88.26,1
1,9,88.02,1
4,12,181.35,2
4,10,50.36,0
2,10,100.12,1
5,11,52.99,0
5,10,51.36,0
2,10,154.27,2
3,10,149.06,2
2,10,95.98,1
1,9,87.27,1
5,11,53.1,0
5,12,184.84,2
1,7,34.51,0
2,10,101.78,1
1,8,83.32,1
4,10,51.21,0
5,11,111.42,1
1,9,87.08,1
3,8,41.86,0
1,7,35.06,0
3,8,41.15,0
3,8,40.35,0
1,8,83.22,1
2,10,155.94,2
1,9,92.07,1
5,12,184.4,2
4,10,51.13,0
4,10,51.86,0
3,10,154.51,2
1,9,96.84102803738318,1
1,9,87.94,1
5,11,105.7,1
1,9,90.21,1
3,9,88.44,1
1,9,88.76,1
5,11,54.35,0
2,10,156.41,2
3,9,89.93,1
4,11,53.31,0
2,9,94.77,1
2,9,43.72,0
6,13,97.26702923976607,1
1,7,36.56,0
4,11,111.15,1
1,7,34.13,0
2,8,42.21,0
3,9,90.52,1
5,12,185.42,2
5,10,51.39,0
3,10,96.55,1
3,10,97.24,1
3,10,150.24,2
5,11,53.63,0
5,11,109.91,1
4,11,53.99,0
5,11,112.28,1
4,11,108.45,1
5,10,51.7,0
4,11,52.84,0
6,13,64.21,0
4,10,51.37,0
6,14,141.84,1
4,12,183.38,2
2,10,104.39,1
3,10,99.59,1
5,10,51.94,0
1,7,33.68,0
5,11,53.77,0
3,8,40.3,0
4,11,97.67141203703704,1
1,7,37.09,0
2,9,43.86,0
5,11,55.55,0
2,9,45.23,0
1,9,88.14,1
1,10,95.39,1
6,13,131.19,1
4,12,122.58,1
3,10,153.35,2
4,11,108.31,1
4,12,181.14,2
2,10,96.1,1
1,10,96.41,1
2,9,44.5,0
6,13,125.84,1
4,12,183.91,2
5,11,105.26,1
6,13,131.36,1
4,12,116.5,1
4,11,55.22,0
5,10,51.45,0
3,8,41.39,0
1,8,84.97,1
3,10,184.187,2
1,9,93.82,1
6,13,66.94,0
3,9,90.29,1
2,9,42.69,0
3,10,98.55,1
2,10,102.55,1
3,8,41.56,0
5,12,184.38,2
5,11,105.58,1
4,11,107.06,1
2,10,101.11,1
6,13,67.47,0
1,9,86.33,1
2,9,45.15,0
1,9,94.5759836065574,1
6,13,64.41,0
3,10,95.9,1
1,8,83.1,1
2,9,43.71,0
2,8,42.47,0
6,14,69.14,0
4,12,181.50791666666663,2
1,10,97.92,1
5,12,185.44,2
2,9,94.66,1
5,10,52.22,0
1,8,79.87,1
6,14,68.37,0
2,10,97.75,1
4,12,183.01889733840304,2
5,10,104.72,1
4,10,46.61330049261084,0
2,10,101.19,1
2,9,43.52,0
3,9,42.89,0
3,8,41.5,0
2,10,99.61,1
4,11,106.4,1
3,9,44.77,0
4,12,184.187,2
2,10,99.14,1
4,11,107.59,1
4,10,104.27,1
1,9,130.24,2
6,13,131.65,1
4,10,50.46,0
5,11,53.83,0
1,10,101.52,1
2,9,45.73,0
5,11,53.34,0
1,9,86.28,1
5,11,55.61,0
3,8,41.61,0
5,11,108.68,1
5,11,53.47,0
1,9,85.16,1
1,10,97.84,1
2,11,109.33,1
1,7,35.83,0
1,8,82.46,1
5,11,52.82,0
2,10,95.61,1
2,10,103.02,1
2,10,96.57,1
5,11,114.71,1
2,9,93.76,1
1,7,34.74,0
3,9,92.66,1
1,8,83.67,1
2,10,154.37,2
4,11,114.31,1
4,10,104.6,1
4,10,50.7,0
5,11,54.98,0
2,9,43.52,0
1,9,85.5,1
5,10,101.64,1
2,9,44.14,0
1,9,88.41,1
5,10,46.44772727272727,0
6,13,65.3,0
6,13,97.0785026737968,1
1,8,84.69,1
4,10,50.93,0
1,9,97.26702923976607,1
5,11,52.7,0
4,11,108.12,1
1,7,36.54,0
4,11,54.08,0
1,8,83.74,1
1,8,82.0,1
3,10,95.5,1
3,10,147.51,2
1,10,98.15,1
1,9,92.9,1
1,8,81.36,1
6,13,66.6,0
6,13,66.15,0
2,9,45.4,0
3,10,154.64,2
4,11,113.88,1
4,11,108.15,1
3,9,89.9,1
2,11,109.2,1
1,8,81.07,1
2,10,156.09,2
4,10,50.33,0
6,13,65.42,0
4,10,50.9,0
5,11,113.17,1
4,10,51.86,0
4,11,109.15,1
3,8,41.41,0
5,10,51.89,0
2,11,105.51,1
4,10,104.61,1
1,7,35.41,0
1,8,82.58,1
2,10,102.27,1
2,11,105.55,1
1,9,87.21,1
4,12,97.3725,1
4,10,50.53,0
4,10,50.35,0
2,9,43.0,0
1,7,35.16,0
5,11,55.09,0
3,9,90.67,1
2,9,42.88,0
4,11,111.9,1
5,10,51.57,0
5,11,52.77,0
1,9,92.96,1
1,8,38.06,0
1,9,92.69,1
2,9,43.62,0
2,10,97.84,1
1,9,85.65,1
4,10,103.91,1
5,10,103.95,1
4,10,51.11,0
2,10,98.73,1
2,10,103.04,1
1,7,35.27,0
5,10,51.14,0
5,11,52.59,0
1,9,88.93,1
5,11,46.99791208791209,0
2,10,102.09,1
1,9,98.4334375,1
5,11,110.75,1
3,8,40.99,0
1,8,82.36,1
2,10,155.26,2
5,10,52.39,0
3,10,96.34,1
4,10,50.21,0
3,9,90.89,1
1,8,84.86,1
3,8,40.75,0
5,11,53.91,0
1,8,84.99,1
5,10,50.88,0
6,13,133.07,1
2,8,42.13,0
4,12,120.25,1
2,10,102.68,1
4,11,53.7,0
1,9,87.4,1
3,10,153.34,2
1,8,97.90166666666666,1
2,10,101.2,1
3,10,100.18,1
1,8,81.07,1
6,13,64.82,0
1,7,35.98,0
5,13,184.92444444444445,2
2,10,98.35,1
3,10,148.86,2
2,9,44.78,0
3,8,41.46,0
2,11,111.95,1
2,9,94.9,1
1,9,87.48,1
3,9,93.28,1
4,12,180.88,2
2,9,43.17,0
4,10,51.91,0
4,12,181.06,2
1,8,82.83,1
5,11,113.59,1
3,9,97.67141203703704,1
2,10,102.45,1
2,10,98.09,1
3,8,41.87,0
3,9,88.77,1
2,10,96.38,1
5,11,53.18,0
4,11,107.3,1
4,12,180.46,2
1,9,85.12,1
6,13,47.89631239935588,0
4,11,112.24,1
3,8,41.79,0
3,8,39.76,0
2,9,43.93,0
5,12,183.63,2
3,9,92.29,1
4,11,105.36,1
2,10,96.5740776699029,1
1,8,83.11,1
4,10,50.44,0
2,10,103.82,1
1,9,85.01,1
4,11,94.13836734693876,1
5,10,51.3,0
1,8,83.73,1
2,10,96.87,1
4,12,179.1,2
3,9,87.77,1
1,9,86.84,1
2,10,95.04,1
4,11,108.72,1
5,12,184.01,2
1,8,82.4,1
5,12,181.84688524590163,2
4,10,51.33,0
4,11,52.74,0
1,8,80.34,1
1,9,92.12,1
1,8,84.53,1
5,11,110.3,1
1,7,34.45,0
5,11,111.08,1
2,9,42.73,0
1,8,81.7,1
1,9,92.46,1
3,9,42.59,0
4,10,51.3,0
2,10,95.42,1
6,13,66.22,0
5,12,120.93,1
5,11,47.0080412371134,0
3,8,40.14,0
4,12,183.02,2
1,9,93.3,1
1,9,87.72,1
2,8,42.49,0
3,9,86.82,1
3,9,91.56,1
4,11,114.74,1
3,8,40.58,0
4,10,52.15,0
1,9,94.79,1
2,10,98.23,1
1,8,81.22,1
3,8,40.89,0
1,8,80.73,1
3,8,41.4,0
4,10,50.43,0
5,11,105.9,1
4,10,50.97,0
5,11,53.56,0
3,10,157.36,2
5,12,115.48,1
2,10,97.43,1
1,8,82.79,1
3,9,91.31,1
5,11,53.25,0
1,9,87.76,1
5,11,98.19682926829267,1
2,11,106.86,1
4,11,49.66869565217392,0
4,11,113.86,1
3,10,97.34807339449542,1
6,13,128.7,1
2,10,100.71,1
4,12,179.41,2
1,10,97.89,1
3,9,43.3,0
3,10,150.89,2
2,10,95.03,1
4,10,50.25,0
5,11,106.54,1
3,9,42.96,0
5,11,109.74,1
1,9,85.9,1
4,11,114.95,1
5,11,54.96,0
4,12,176.88,2
2,10,101.09,1
1,10,97.91,1
4,12,181.19,2
1,7,36.77,0
2,9,45.68,0
3,10,96.48,1
2,9,92.18,1
1,8,83.0,1
1,9,93.94,1
5,10,52.26,0
1,9,92.87,1
4,12,178.73,2
4,11,109.72,1
5,12,184.74,2
1,7,34.19,0
4,10,49.42,0
1,9,89.41,1
1,7,33.44,0
2,11,105.59,1
5,11,52.65,0
1,9,90.73,1
6,12,124.47,1
1,8,79.76,1
1,10,96.6,1
4,11,106.04,1
6,13,66.77,0
5,10,52.1,0
2,10,96.18,1
2,11,110.7,1
5,12,185.18,2
5,11,53.77,0
5,11,47.67733333333334,0
3,9,88.27,1
1,9,129.02,2
3,9,88.55,1
4,10,51.58,0
1,9,86.17,1
3,9,86.96,1
1,8,83.76,1
4,12,181.68,2
4,10,50.01,0
6,14,135.66,1
1,7,34.6,0
1,9,92.44,1
5,10,51.87,0
4,10,51.78,0
1,8,82.08,1
1,8,84.05,1
4,12,180.9321052631579,2
3,8,41.41,0
2,10,101.08,1
1,7,35.03,0
5,11,53.49,0
5,10,51.57,0
5,11,55.66,0
5,11,56.11,0
3,8,40.98,0
4,10,50.75,0
1,8,84.02,1
2,10,98.82,1
4,11,108.27,1
3,9,98.4334375,1
5,11,107.93,1
1,9,89.32,1
1,8,83.7,1
1,9,132.76,2
3,9,43.14,0
4,11,111.27,1
3,8,39.84,0
1,9,132.79,2
4,12,183.02,2
5,11,53.82,0
4,10,103.82,1
6,13,65.57,0
3,9,43.53,0
3,10,96.58468571428573,1
1,9,86.33,1
5,10,98.73285714285714,1
1,7,35.22,0
2,11,106.42,1
6,13,130.46,1
4,10,51.46,0
1,8,81.83,1
4,12,117.65,1
2,9,42.81,0
4,11,110.29,1
4,12,182.36,2
1,8,80.49,1
4,10,50.3,0
5,11,109.95,1
1,8,84.46,1
5,11,53.9,0
1,9,92.91,1
5,11,106.93,1
1,9,94.86,1
1,9,87.34,1
4,11,92.2644,1
4,10,49.87,0
3,10,147.08,2
1,7,33.82,0
4,10,51.1,0
2,11,162.62,2
5,11,54.19,0
5,11,113.3,1
5,11,111.96,1
1,9,94.93,1
2,10,97.13,1
4,11,106.69,1
3,9,87.08,1
1,9,85.41,1
2,10,98.1,1
1,9,89.99,1
1,8,84.0,1
2,11,108.98,1
4,11,53.42,0
4,12,117.05,1
5,10,51.78,0
4,12,181.31,2
5,11,53.33,0
5,11,113.97,1
4,12,184.72,2
1,9,85.77,1
5,11,110.88,1
2,9,94.98,1
1,8,84.79,1
5,11,112.68,1
3,9,92.19,1
5,12,115.34,1
1,9,130.44,2
5,11,53.69,0
1,9,87.79,1
5,12,123.11,1
3,9,43.26,0
3,9,43.03,0
6,14,135.46,1
3,10,96.3,1
3,8,40.62,0
1,8,38.32,0
5,11,53.27,0
2,10,97.67141203703704,1
4,11,55.1,0
3,8,40.85,0
5,10,52.48,0
1,7,33.34,0
3,10,147.89,2
5,11,56.1,0
1,10,98.38,1
3,8,40.98,0
4,10,104.27,1
2,9,93.66,1
1,10,97.1,1
3,9,42.97,0
2,9,47.64747899159664,0
4,11,111.25,1
5,10,52.05,0
3,9,87.26,1
1,7,34.89,0
4,11,107.54,1
4,11,105.72,1
2,10,97.91,1
2,9,42.82,0
1,8,84.7,1
1,9,92.65,1
3,8,41.64,0
1,9,87.09,1
1,8,97.26702923976607,1
5,11,106.81,1
1,8,79.99,1
1,9,89.23,1
5,11,105.48,1
6,13,67.01,0
4,12,117.78,1
2,10,155.24,2
4,12,180.7,2
3,9,91.56,1
3,10,183.01889733840304,2
1,7,37.47,0
3,9,89.14,1
3,8,42.21,0
2,10,100.3,1
3,10,148.59,2
1,7,34.9,0
4,11,108.36,1
2,9,44.6,0
4,12,178.78,2
2,10,102.61,1
2,10,99.81,1
4,12,177.66,2
2,9,43.69,0
1,8,83.03,1
1,9,86.85,1
6,14,70.16,0
1,9,91.93,1
2,10,100.85,1
3,8,41.48,0
4,12,97.26702923976607,1
5,10,102.15,1
2,9,43.31,0
2,9,43.12,0
4,14,136.62,1
2,10,99.16,1
1,9,92.96,1
2,8,42.07,0
3,9,93.03,1
1,8,82.26,1
4,10,51.41,0
4,10,46.61330049261084,0
5,11,106.09,1
5,11,107.04,1
2,9,42.89,0
4,10,102.77,1
5,11,52.95,0
4,11,105.14,1
1,9,87.1,1
5,11,52.77,0
6,13,65.03,0
3,9,45.87,0
2,10,98.7,1
3,9,42.53,0
5,11,52.51,0
2,9,44.82,0
2,10,100.15,1
1,9,86.55,1
3,9,87.61,1
1,10,97.35,1
5,11,98.19682926829267,1
3,9,43.87,0
2,10,98.21,1
3,10,99.05,1
5,13,183.01889733840304,2
2,10,99.68,1
1,9,89.87,1
4,11,54.19,0
5,11,52.93,0
4,10,51.15,0
5,12,182.3207329842932,2
4,10,104.56,1
5,10,104.31,1
3,9,85.45,1
3,9,94.91,1
2,10,97.05,1
2,9,94.12,1
2,9,44.0,0
3,10,95.25,1
2,9,46.21,0
2,10,95.26,1
5,11,56.2,0
3,8,41.44,0
2,10,96.76844827586208,1
6,13,127.33,1
1,8,127.01,2
5,11,55.42,0
1,9,88.48,1
3,8,41.19,0
1,10,99.66,1
3,8,40.92,0
3,9,44.25,0
2,9,44.4,0
5,12,97.26702923976607,1
1,9,91.52,1
3,9,94.76,1
1,7,33.95,0
1,8,84.43,1
4,11,105.51,1
4,11,107.57,1
3,10,150.92,2
2,10,156.45,2
5,10,50.9,0
1,9,86.67,1
5,11,106.97,1
3,8,41.42,0
3,8,39.82,0
3,10,98.5,1
5,11,109.68,1
1,10,96.7,1
6,14,67.83,0
4,10,51.32,0
1,9,95.0,1
1,8,84.03,1
2,9,43.59,0
3,10,153.38,2
5,11,108.87,1
1,8,82.92,1
1,8,83.89,1
4,10,50.5,0
2,8,42.43,0
4,11,105.14,1
2,9,47.04,0
1,7,35.32,0
1,9,87.87,1
3,9,87.9,1
1,9,88.86,1
1,8,84.48,1
1,8,84.62,1
2,10,96.17,1
1,8,83.55,1
1,9,85.51,1
1,8,80.77,1
3,8,39.46,0
6,13,127.08,1
6,13,65.03,0
3,10,98.33,1
1,9,86.57,1
4,11,107.01,1
2,9,46.43,0
1,9,86.34,1
1,9,85.04,1
4,11,98.7710909090909,1
1,9,85.94,1
2,10,102.81,1
2,10,96.5,1
1,10,98.89,1
2,10,96.13,1
2,9,44.9,0
2,9,97.67141203703704,1
1,9,99.23795918367348,1
2,9,44.41,0
5,11,53.19,0
1,9,90.65,1
1,9,101.97111111111111,1
2,9,44.39,0
1,9,88.59,1
3,10,98.24532258064517,1
2,10,155.89,2
1,8,84.01,1
3,8,40.73,0
5,11,107.89,1
5,11,55.5,0
1,10,103.36,1
2,9,42.77,0
2,9,94.81,1
1,9,130.79,2
1,9,92.84,1
5,10,52.02,0
4,10,103.82,1
1,7,34.25,0
1,9,86.1,1
4,11,97.82216216216216,1
3,9,92.49,1
4,10,51.1,0
2,10,96.2,1
1,8,79.78,1
4,12,115.84,1
5,11,112.38,1
5,11,53.6,0
6,13,64.88,0
5,11,106.04,1
1,9,86.08,1
2,10,99.52,1
5,12,184.74,2
1,9,86.98,1
5,11,52.82,0
4,11,97.67141203703704,1
2,10,102.79,1
1,9,89.11,1
3,9,92.48,1
4,10,51.89,0
2,9,46.24,0
2,10,95.6,1
3,9,91.29,1
3,9,42.91,0
5,11,56.78,0
1,9,85.56,1
3,8,41.11,0
1,8,83.23,1
3,9,97.26702923976607,1
3,9,92.08,1
4,10,52.2,0
5,11,53.26,0
3,9,89.42,1
5,10,103.57,1
1,10,97.24,1
1,8,84.08,1
5,10,51.42,0
6,13,65.17,0
3,9,93.53,1
5,11,114.13,1
3,9,94.08,1
3,9,43.19,0
3,8,42.16,0
6,13,66.74,0
5,11,110.66,1
3,9,91.33,1
6,13,65.47,0
3,9,44.62,0
5,11,107.86,1
2,10,96.88,1
3,9,44.78,0
1,10,96.21,1
3,9,92.59,1
1,9,97.284,1
5,11,53.6,0
4,11,106.57,1
3,10,96.28,1
2,10,101.07,1
2,9,44.51,0
2,11,164.14,2
4,10,104.32,1
6,13,95.94227722772276,1
4,11,52.64,0
4,10,51.06,0
5,12,184.78,2
2,10,103.68,1
6,13,65.49,0
5,11,52.73,0
4,12,121.34,1
6,13,65.85,0
1,10,101.28,1
2,10,98.69,1
1,9,91.76,1
4,11,106.67,1
1,8,82.68,1
5,11,53.4,0
4,10,102.73,1
3,9,45.49,0
3,9,92.03,1
2,10,100.08,1
2,9,43.24,0
1,9,86.45,1
2,8,41.87,0
2,10,102.99,1
3,8,41.61,0
1,10,103.58,1
6,14,140.66,1
4,12,178.57,2
1,7,36.18,0
1,7,36.28,0
2,10,152.91,2
4,10,104.79,1
1,9,91.59,1
1,9,90.25,1
6,13,66.52,0
2,10,95.67,1
6,14,68.85,0
3,8,40.37,0
4,10,51.54,0
3,9,91.48,1
3,9,89.25,1
1,9,91.37,1
3,9,86.71,1
5,11,53.98,0
2,10,156.97,2
5,11,53.1,0
1,8,126.51,2
3,9,87.67,1
1,8,81.7,1
1,9,93.75,1
1,9,93.09,1
3,9,89.41,1
3,8,41.51,0
1,9,87.12,1
2,9,45.18,0
2,9,46.38,0
1,9,90.15,1
2,9,42.73,0
4,10,52.01,0
4,10,104.56,1
4,12,185.0,2
1,8,84.66,1
3,8,41.45,0
4,11,109.02,1
3,10,149.06,2
6,13,65.04,0
6,12,124.94,1
2,10,97.29,1
4,10,49.54,0
4,10,51.72,0
4,10,51.14,0
3,9,89.26,1
5,12,184.42,2
4,10,46.31923566878981,0
5,12,115.73,1
4,12,183.22,2
5,11,53.18,0
6,13,65.28,0
6,13,65.74,0
1,8,83.37,1
5,11,96.52224489795918,1
1,9,86.08,1
2,10,101.44,1
2,11,106.05,1
4,11,94.5759836065574,1
1,9,88.19,1
1,8,84.38,1
1,8,84.21,1
1,9,88.39,1
4,10,51.13,0
1,9,93.47,1
4,12,184.44418604651165,2
1,9,127.62,2
1,8,126.04,2
2,9,44.01,0
4,12,181.26,2
3,8,40.2,0
1,7,33.38,0
5,11,105.77,1
2,11,97.3725,1
5,11,53.85,0
5,11,114.91,1
4,10,104.04,1
4,11,109.65,1
3,9,43.07,0
3,9,89.82,1
4,11,96.22526315789472,1
1,9,86.19,1
5,10,104.07,1
1,10,98.7710909090909,1
1,7,37.4,0
4,11,52.61,0
1,9,90.34,1
3,9,87.87,1
4,11,106.6,1
5,11,52.84,0
6,14,71.04,0
6,14,68.21,0
5,12,184.99,2
5,11,53.55,0
2,10,100.0,1
4,10,50.29,0
2,9,46.1,0
2,10,99.36,1
5,12,121.74,1
5,11,53.0,0
3,10,96.66,1
2,10,97.26702923976607,1
3,9,42.75,0
3,8,41.27,0
5,10,52.23,0
1,8,83.35,1
4,11,54.07,0
1,9,90.07,1
2,11,106.61,1
3,9,91.36,1
2,10,101.09,1
3,10,96.19,1
4,11,112.18,1
1,8,81.47,1
5,11,111.23,1
3,10,148.98,2
2,10,99.53,1
1,8,81.11,1
2,11,105.01,1
5,11,105.03,1
3,9,97.26702923976607,1
2,9,98.24532258064517,1
1,9,87.49,1
4,10,50.97,0
4,10,50.08,0
3,8,42.0,0
6,13,64.78,0
3,8,40.46,0
5,11,109.74,1
1,9,91.92,1
5,11,56.73,0
4,10,51.72,0
4,11,47.0080412371134,0
6,13,65.28,0
2,10,99.05,1
1,10,96.4,1
4,11,108.91,1
4,11,110.97,1
1,9,89.92,1
1,9,96.76844827586208,1
3,10,98.01,1
3,9,91.47,1
2,10,156.74,2
1,7,34.0,0
2,10,96.91,1
6,13,126.81,1
1,9,91.86,1
1,8,82.55,1
2,9,43.85,0
3,9,90.15,1
1,9,88.56,1
4,12,180.76,2
2,10,184.44418604651165,2
4,10,49.85,0
5,11,105.77,1
1,10,97.89,1
4,12,179.42,2
2,10,95.99,1
2,10,100.18,1
1,9,93.98,1
1,9,85.19,1
5,10,103.27,1
5,12,184.91,2
1,8,82.41,1
5,10,52.46,0
1,9,85.57,1
3,10,148.98,2
4,10,51.27,0
2,9,42.73,0
4,11,53.77,0
3,8,40.74,0
5,11,109.71,1
1,9,89.55,1
3,10,149.31,2
6,13,66.2,0
4,11,111.09,1
2,10,100.77,1
6,13,128.56,1
2,10,100.33,1
5,11,53.3,0
1,8,84.11,1
2,9,42.83,0
1,8,83.13,1
2,8,42.46,0
3,9,90.43,1
2,10,99.73,1
1,8,79.63,1
3,9,92.74,1
1,9,127.95,2
3,8,41.7,0
3,10,147.54,2
2,11,106.11,1
4,10,49.46,0
4,10,51.23,0
3,9,43.43,0
1,8,81.44,1
2,10,96.13153846153848,1
1,9,85.47,1
2,8,41.36,0
1,9,86.73,1
2,10,97.23,1
3,8,41.8,0
1,9,86.06,1
1,8,83.3,1
1,9,87.2,1
5,11,52.85,0
1,7,35.73,0
6,13,66.13,0
1,9,85.74,1
1,7,35.87,0
3,9,92.82,1
4,12,182.62503816793887,2
1,9,85.18,1
1,9,87.51,1
3,9,43.01,0
3,10,183.01889733840304,2
4,11,106.69,1
1,9,85.01,1
4,10,50.56,0
2,9,44.88,0
4,10,104.54,1
2,10,95.17,1
3,10,97.06,1
1,9,87.68,1
1,9,131.78,2
3,8,40.08,0
3,10,98.62,1
1,8,79.82,1
4,10,50.71,0
2,10,97.59,1
5,10,52.01,0
1,9,96.5740776699029,1
5,11,109.33,1
2,9,43.12,0
1,8,83.87,1
2,8,41.85,0
4,11,105.38,1
5,12,115.8,1
2,10,103.12,1
4,11,110.49,1
4,12,184.54,2
3,9,43.1,0
1,9,89.33,1
3,9,88.22,1
4,10,50.68,0
4,10,52.3,0
4,10,104.43,1
3,9,94.69,1
1,7,34.66,0
1,9,87.03,1
1,8,81.57,1
1,8,82.7,1
1,9,93.44,1
2,9,45.06,0
3,9,88.92,1
4,12,176.45,2
3,8,41.44,0
4,10,104.26,1
1,8,126.37,2
3,9,42.63,0
5,10,52.3,0
1,8,84.33,1
2,10,97.90166666666666,1
5,11,110.05,1
1,9,86.38,1
4,10,51.04,0
1,8,80.05,1
3,10,149.77,2
2,9,42.94,0
1,8,80.83,1
5,11,52.65,0
1,8,81.38,1
1,9,85.92,1
2,9,94.54,1
1,7,33.84,0
4,10,104.83,1
3,10,151.0,2
4,11,110.0,1
1,9,85.8,1
3,8,40.35,0
5,11,107.22,1
1,9,85.36,1
5,10,52.14,0
1,8,84.22,1
4,11,52.52,0
4,10,103.6,1
4,11,54.44,0
2,10,97.79,1
1,8,82.36,1
4,11,113.24,1
2,9,42.68,0
3,9,94.56,1
1,9,86.16,1
4,10,50.88,0
1,9,85.17,1
1,9,85.1,1
4,10,49.91,0
1,7,32.59,0
1,9,91.61,1
4,10,50.4,0
1,8,183.01889733840304,2
6,13,66.69,0
2,10,103.32,1
1,9,89.62,1
1,7,34.44,0
5,11,107.86,1
3,10,101.76,1
2,10,100.69,1
5,11,52.55,0
1,10,95.04,1
1,9,131.0,2
3,9,90.85,1
5,12,182.52,2
2,10,100.58,1
1,7,34.55,0
4,11,52.56,0
2,9,42.74,0
1,9,96.76844827586208,1
4,11,97.3725,1
3,9,86.33,1
4,12,176.4,2
1,9,89.44,1
2,11,105.2,1
1,7,34.72,0
6,13,63.8,0
2,10,95.79,1
5,11,52.68,0
1,7,37.29,0
1,8,84.98,1
3,9,42.6,0
5,11,52.63,0
3,10,96.15,1
1,9,86.06,1
2,11,110.16,1
1,7,34.24,0
5,10,51.76,0
4,11,110.46,1
1,8,84.91,1
4,10,104.6,1
4,12,184.26,2
2,8,41.57,0
5,11,109.88,1
4,10,51.1,0
4,11,97.09780821917808,1
1,7,33.37,0
3,10,97.04,1
6,13,125.3,1
2,10,97.19,1
1,10,96.32,1
3,9,91.91,1
6,13,66.3,0
1,9,96.76844827586208,1
2,11,105.67,1
4,10,50.49,0
2,9,93.94,1
5,11,106.5,1
2,10,151.06,2
1,8,84.82,1
3,8,42.41,0
4,10,52.14,0
6,13,66.69,0
4,10,49.51,0
3,10,148.46,2
3,8,40.7,0
6,13,128.75,1
1,7,34.71,0
1,7,33.53,0
1,8,97.3725,1
4,10,101.92,1
5,10,51.16,0
3,9,42.85,0
5,12,124.42,1
4,10,50.32,0
3,9,94.47,1
2,9,45.83,0
1,9,90.01,1
4,10,52.01,0
3,10,148.75,2
1,9,88.27,1
4,11,52.72,0
1,9,88.09,1
4,10,46.31923566878981,0
6,13,66.74,0
4,10,49.27,0
1,8,82.68,1
1,7,35.12,0
3,9,89.71,1
1,7,35.92,0
1,10,100.18,1
2,10,102.92,1
4,10,52.48,0
2,10,98.95,1
1,9,90.24,1
1,9,91.14,1
2,10,153.79,2
4,11,53.29,0
1,9,87.34,1
3,10,98.38,1
1,9,98.19682926829267,1
5,10,52.19,0
4,10,51.39,0
1,8,81.46,1
6,13,128.86,1
2,11,105.54,1
3,9,88.82,1
5,11,52.93,0
1,9,86.46,1
1,8,83.85,1
5,10,51.55,0
5,11,110.4,1
4,11,100.7490243902439,1
5,10,52.41,0
1,7,35.11,0
3,9,91.55,1
4,11,106.2,1
3,9,89.32,1
3,10,95.29865671641792,1
2,9,43.02,0
4,10,47.94676190476191,0
3,9,42.79,0
2,9,45.15,0
1,7,35.75,0
2,9,44.24,0
1,8,96.58468571428573,1
4,11,112.77,1
1,9,88.77,1
2,11,105.62,1
1,10,104.19,1
3,8,40.99,0
5,11,52.85,0
5,12,185.36,2
6,13,66.52,0
1,9,87.37,1
5,11,95.80082191780822,1
6,13,125.04,1
5,11,54.86,0
3,9,89.93,1
4,10,50.9,0
1,9,97.3725,1
2,10,96.29,1
2,9,96.47137096774196,1
2,11,114.45,1
4,11,107.48,1
3,8,39.29,0
2,9,43.52,0
4,11,107.8,1
1,7,34.86,0
1,9,88.07,1
3,8,41.2,0
2,10,96.69,1
3,8,40.35,0
2,10,99.93,1
1,9,88.08,1
6,13,65.02,0
3,9,91.67,1
2,9,43.94,0
5,11,108.93,1
1,9,86.9,1
1,9,87.88,1
1,8,82.72,1
1,9,90.61,1
3,9,89.12,1
4,10,50.65,0
3,9,43.95,0
1,8,83.41,1
6,13,65.07,0
3,10,96.68,1
4,10,52.0,0
1,8,84.64,1
1,7,34.22,0
1,8,81.43,1
3,9,92.32,1
1,9,91.43,1
2,8,46.61330049261084,0
4,11,108.28,1
6,13,134.47,1
2,10,103.89,1
4,12,182.41,2
3,8,40.48,0
5,11,109.57,1
1,7,36.63,0
4,11,53.66,0
5,13,182.62503816793887,2
6,13,65.66,0
4,10,51.22,0
3,8,41.27,0
3,10,96.17,1
1,8,84.13,1
3,10,96.61,1
1,8,82.76,1
1,10,97.09,1
2,10,98.16,1
3,9,89.5,1
4,10,50.02,0
1,8,84.92,1
3,10,148.63,2
4,11,106.1,1
5,10,52.17,0
2,8,42.18,0
1,9,85.28,1
1,7,33.89,0
4,12,177.31,2
1,9,86.18,1
4,10,50.82,0
1,7,34.49,0
2,11,109.92,1
5,10,52.37,0
1,9,86.82,1
3,9,91.4,1
2,10,97.42,1
3,9,42.83,0
5,10,97.3725,1
3,9,88.46,1
1,9,97.26702923976607,1
5,11,108.86,1
3,8,42.14,0
